sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",काफी,det,advmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",चुके,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1364,1,"हालांकि, यादव यह कहने से नहीं चूके कि वह इसी कांग्रेस से काफी लंबी लड़ाई लड़ चुके हैं और संघर्ष के दौरान उन्हें जेल भी जाना पड़ा था ।",लड़ाई,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,जवाब,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,तूल,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,मामले,iobj,obj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s1365,1,कांग्रेस द्वारा प्रदेश की कानून व्यवस्था के मामले को तूल देने पर भी मुलायम ने उलट कर जवाब दिया कि कांग्रेस पहले दिल्ली की व्यवस्था ही ठीक तरह से संभाल ले ।,संभाल,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s1366,1,उन्होंने कहा कि अब जहां भी आपराधिक वारदातों में बढ़ोत्तरी होगी वहां जिम्मेदारी तय कर दोषी लोगों के खिलाफ कार्रवाई की जाएगी ।,जहां,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s1368,1,मुख्यमंत्री के साथ खेलकूद एवं युवा कल्याण मंत्री आर. के. चौधरी और कुंडा विधायक रघुराज प्रताप सिंह उर्फ राजा भैया भी यहां पहुंचे ।,सिंह,nmod,conj,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s1369,1,"पांडेय के यहां शोक व्यक्त करने पहुंचने वालों में कांग्रेस विधान मंडल दल के नेता प्रमोद तिवारी, पूर्व सांसद अभय प्रताप सिंह, पूर्व मंत्री यशवंत सिंह, विधान परिषद सदस्य शैलेन्द्र प्रताप सिंह, जिला पंचायत अध्यक्ष बिंदेश्वरी पटेल, विधायक रामनाथ सरोज, पूर्व सांसद सीएन सिंह, जिलाध्यक्ष सियाराम यादव समेत तमाम लोग मौजूद थे ।",कांग्रेस,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
