sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s296,1,आर्थिक सर्वेक्षण २००३ - ०४ में शिक्षा और स्वास्थ्य को आर्थिक विकास की मानव पूंजी घोषित किया गया है और इसे विकास के बुनियादी ढांचे के बराबर का दर्जा दिया गया है ।,शिक्षा,obj,obj,,को,,R5,mapping_hypothesis,ambiguous,Karma,Karma|Sampradāna,yes,no,no,no
dev-s298,1,गरीबी की जड़ अशिक्षा है और यदि २००७ तक गरीबी में ५ फीसदी की कमी लानी है तो शिक्षा और स्वास्थ्य पर निवेश में बढ़ोतरी करनी होगी ।,कमी,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s299,1,सर्वेक्षण में कहा गया है कि न्यूनतम साझा कार्यक्रम के अनुरूप शिक्षा पर व्यय को चरणबद्ध तरीके से बढ़ाकर जीडीपी का ६ फीसदी करने से सामाजिक क्षेत्र की काफी मुश्किलों का हल निकल आएगा ।,हल,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s300,2,इसलिए सरकार का विचार है कि राष्ट्रीय स्वास्थ्य नीति २००२ के तहत जन स्वास्थ्य में निवेश को जीडीपी के ०.९ फीसदी से बढ़ाकर २०१० तक जीडीपी के २.० फीसदी तक लाया जाए ।,फीसदी,obl,acl,तक,तक,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s301,2,सर्वेक्षण में इस बात का खुलासा किया गया है कि वर्ष २००३ - ०४ के दौरान केंद्रीय स्वास्थ्य क्षेत्र की योजनाओं के लिए आबंटित रकम में २००२ - ०३ के मुकाबले कोई वृद्धि नहीं की गई ।,की,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s303,1,गौरतलब है कि वर्ष २००२ - ०३ के दौरान शिक्षा पर केंद्र और राज्य सरकार द्वारा कुल मिलाकर जीडीपी का मात्र ३ फीसदी ही व्यय किया गया ।,केंद्र,nmod,nsubj,,द्वारा,,,no_decision,mapping_hypothesis,,Kartā,no,no,yes,no
dev-s303,1,गौरतलब है कि वर्ष २००२ - ०३ के दौरान शिक्षा पर केंद्र और राज्य सरकार द्वारा कुल मिलाकर जीडीपी का मात्र ३ फीसदी ही व्यय किया गया ।,फीसदी,obj,nmod,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s305,2,पहली बार जनसंख्या वृद्धि की तुलना में साक्षरता में अधिक वृद्धि हुई है और निरक्षर लोगों की संख्या घटने लगी है ।,वृद्धि,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s306,1,साक्षरता की वृद्धि दर १९५१ के १८.३ फीसदी से नाटकीय रूप से बढ़कर २००१ में ६४.८ फीसदी हो गई ।,फीसदी,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s307,1,वर्ष १९९१ - २००० के दौरान साक्षर लोगों की संख्या में ५९ फीसदी की दर से वृद्धि हुई जबकि इसी अवधि के दौरान साक्षरता में १२.६ फीसदी की रफ्तार से बढ़त हुई ।,बढ़त,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s307,1,वर्ष १९९१ - २००० के दौरान साक्षर लोगों की संख्या में ५९ फीसदी की दर से वृद्धि हुई जबकि इसी अवधि के दौरान साक्षरता में १२.६ फीसदी की रफ्तार से बढ़त हुई ।,वृद्धि,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s308,1,पहली बार ऐसा हुआ है कि महिला साक्षरता की दर पुरुषों को मात दे गई हो ।,दे,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s313,2,उच्च शिक्षा में विद्यार्थियों की संख्या बढ़ी है और १९९७ - ९८ के ७.२६ मिलियन से बढ़कर २००२ - ०३ में ९.२ मिलियन हो गई ।,मिलियन,nsubj,xcomp,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
