sent_id,sentence_text,token_form,deprel,case_marker,mapper_candidates,mapper_confidence,mapper_status,verifier_candidates,verifier_decision,verifier_confidence,verifier_rule_id,final_candidates,final_decision,final_reason
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,से,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,विज्ञान,compound,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,संग्रहालय,root,,,high,no_karaka,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,है,cop,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,जो,nsubj,,Kartā,low-medium,mapped,,no_decision,none,,Kartā,mapping_hypothesis,nsubj is a grammatical subject; it may correspond to Kartā but is not always a semantic agent.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,श्यामला,compound,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,हिल्स,nmod,की,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,की,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,खूबसूरती,nmod,के,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,के,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,बीच,case,,,high,evidence_only,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,स्थित,acl:relcl,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,है,cop,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
train-s29,यह मूल रूप से विज्ञान संग्रहालय है जो श्यामला हिल्स की खूबसूरती के बीच स्थित है ।,।,punct,,,none,unsupported,,no_decision,none,,,no_decision,Verifier returned no_decision and mapper provided no Karaka candidates.
