split,ud_sent_id,hdtb_file,hdtb_sentence_index,token_id,token,head,paninian_label,gold_karaka
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,4,सूत्र,5,k1,Karta
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,7,कि,5,k2,Karma
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,8,सियाचिन,11,k7p,Adhikarana
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,10,सेना,11,k2,Karma
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,13,मामले,21,k7,Adhikarana
train,train-s1337,fullnews_id_2479663_date_27_5_2004.dat,20,20,राय,21,k1,Karta
train,train-s1338,fullnews_id_2479663_date_27_5_2004.dat,21,5,हित,7,k1,Karta
train,train-s1339,fullnews_id_2479663_date_27_5_2004.dat,22,4,मुद्दा,5,k1,Karta
train,train-s1339,fullnews_id_2479663_date_27_5_2004.dat,22,13,स्तर,17,k1,Karta
train,train-s1340,fullnews_id_2479664_date_27_5_2004.dat,1,12,मुंडे,26,k1,Karta
train,train-s1340,fullnews_id_2479664_date_27_5_2004.dat,1,23,उसे,26,k4,Sampradana
train,train-s1340,fullnews_id_2479664_date_27_5_2004.dat,1,24,झूठा,26,k2,Karma
train,train-s1341,fullnews_id_2479664_date_27_5_2004.dat,2,3,कि,2,k2,Karma
train,train-s1341,fullnews_id_2479664_date_27_5_2004.dat,2,5,महाजन,17,k1,Karta
train,train-s1341,fullnews_id_2479664_date_27_5_2004.dat,2,14,गोली,15,k3,Karana
train,train-s1342,fullnews_id_2479664_date_27_5_2004.dat,3,1,प्रवीण,9,k1,Karta
train,train-s1342,fullnews_id_2479664_date_27_5_2004.dat,3,5,प्रमोद,9,k7,Adhikarana
train,train-s1343,fullnews_id_2479664_date_27_5_2004.dat,4,8,प्रज्ञा,12,k1,Karta
train,train-s1343,fullnews_id_2479664_date_27_5_2004.dat,4,10,अदालत,12,k4,Sampradana
train,train-s1343,fullnews_id_2479664_date_27_5_2004.dat,4,13,कि,12,k2,Karma
train,train-s1343,fullnews_id_2479664_date_27_5_2004.dat,4,14,प्रवीण,22,k1,Karta
train,train-s1343,fullnews_id_2479664_date_27_5_2004.dat,4,18,प्रमोद,22,k7,Adhikarana
train,train-s1344,fullnews_id_2479664_date_27_5_2004.dat,5,1,प्रमोद,8,k1,Karta
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,1,उन्होंने,4,k1,Karta
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,2,अदालत,4,k4,Sampradana
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,5,कि,4,k2,Karma
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,7,उन,10,k7,Adhikarana
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,13,वह,15,k1,Karta
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,17,ऐसे,22,k7,Adhikarana
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,19,वे,22,k1,Karta
train,train-s1345,fullnews_id_2479664_date_27_5_2004.dat,6,20,कुछ,22,k2,Karma
train,train-s1346,fullnews_id_2479664_date_27_5_2004.dat,7,1,प्रमोद,7,k7p,Adhikarana
train,train-s1346,fullnews_id_2479664_date_27_5_2004.dat,7,5,हथियार,7,k1,Karta
train,train-s1346,fullnews_id_2479664_date_27_5_2004.dat,7,9,प्रवीण,14,k1,Karta
train,train-s1347,fullnews_id_2479664_date_27_5_2004.dat,8,1,अदालत,4,k7p,Adhikarana
train,train-s1347,fullnews_id_2479664_date_27_5_2004.dat,8,8,आंखें,9,k1,Karta
train,train-s1347,fullnews_id_2479664_date_27_5_2004.dat,8,12,उन्होंने,13,k1,Karta
train,train-s1347,fullnews_id_2479664_date_27_5_2004.dat,8,14,कि,13,k2,Karma
train,train-s1347,fullnews_id_2479664_date_27_5_2004.dat,8,15,प्रमोद,22,k1,Karta
train,train-s1348,fullnews_id_2479664_date_27_5_2004.dat,9,9,उन्होंने,10,k1,Karta
train,train-s1348,fullnews_id_2479664_date_27_5_2004.dat,9,11,कि,10,k2,Karma
train,train-s1348,fullnews_id_2479664_date_27_5_2004.dat,9,17,वह,19,k1,Karta
train,train-s1349,fullnews_id_2479664_date_27_5_2004.dat,10,1,प्रवीण,5,k1,Karta
train,train-s1350,fullnews_id_2479664_date_27_5_2004.dat,12,1,प्रज्ञा,3,k1,Karta
train,train-s1350,fullnews_id_2479664_date_27_5_2004.dat,12,4,कि,3,k2,Karma
train,train-s1350,fullnews_id_2479664_date_27_5_2004.dat,12,5,प्रवीण,10,k1,Karta
train,train-s1350,fullnews_id_2479664_date_27_5_2004.dat,12,11,जो,18,k1,Karta
train,train-s1351,fullnews_id_2479664_date_27_5_2004.dat,13,1,NULL,3,k1,Karta
train,train-s1351,fullnews_id_2479664_date_27_5_2004.dat,13,5,प्रवीण,16,k1,Karta
train,train-s1351,fullnews_id_2479664_date_27_5_2004.dat,13,13,महाजन,16,k4,Sampradana
train,train-s1351,fullnews_id_2479664_date_27_5_2004.dat,13,15,गोली,16,k2,Karma
train,train-s1351,fullnews_id_2479664_date_27_5_2004.dat,13,23,अस्पताल,27,k7p,Adhikarana
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,1,उन्होंने,2,k1,Karta
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,3,कि,2,k2,Karma
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,5,रेखा,10,k1,Karta
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,7,उन्हें,10,k4,Sampradana
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,11,कि,10,k2,Karma
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,12,प्रवीण,17,k1,Karta
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,14,प्रमोद,17,k4,Sampradana
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,16,गोली,17,k2,Karma
train,train-s1352,fullnews_id_2479664_date_27_5_2004.dat,14,21,वह,29,k1,Karta
train,train-s1353,fullnews_id_2479664_date_27_5_2004.dat,15,4,निकम,11,k1,Karta
train,train-s1353,fullnews_id_2479664_date_27_5_2004.dat,15,9,संवाददाताओं,11,k4,Sampradana
train,train-s1353,fullnews_id_2479664_date_27_5_2004.dat,15,12,कि,11,k2,Karma
train,train-s1353,fullnews_id_2479664_date_27_5_2004.dat,15,14,मामले,29,k7,Adhikarana
train,train-s1353,fullnews_id_2479664_date_27_5_2004.dat,15,23,वानखेड़े,29,k1,Karta
train,train-s1354,fullnews_id_2479665_date_27_5_2004.dat,1,2,सरकार,21,k1,Karta
train,train-s1354,fullnews_id_2479665_date_27_5_2004.dat,1,14,विमानों,21,k2,Karma
train,train-s1354,fullnews_id_2479665_date_27_5_2004.dat,1,16,देश,18,k7p,Adhikarana
train,train-s1354,fullnews_id_2479665_date_27_5_2004.dat,1,18,प्रवेश,21,k7,Adhikarana
train,train-s1355,fullnews_id_2479665_date_27_5_2004.dat,2,2,प्रतिबंध,9,k1,Karta
train,train-s1355,fullnews_id_2479665_date_27_5_2004.dat,2,6,२००७,9,k5,Apadana
train,train-s1356,fullnews_id_2479665_date_27_5_2004.dat,3,1,कुवैत,23,k1,Karta
train,train-s1356,fullnews_id_2479665_date_27_5_2004.dat,3,4,सरकार,19,k7,Adhikarana
train,train-s1357,fullnews_id_2479665_date_27_5_2004.dat,4,5,कि,1,k2,Karma
train,train-s1357,fullnews_id_2479665_date_27_5_2004.dat,4,7,उड़ानों,11,k7,Adhikarana
train,train-s1357,fullnews_id_2479665_date_27_5_2004.dat,4,9,प्रतिबंध,11,k1,Karta
train,train-s1357,fullnews_id_2479665_date_27_5_2004.dat,4,17,भारतीय,19,k1,Karta
train,train-s1358,fullnews_id_2479665_date_27_5_2004.dat,5,1,प्रतिबंध,3,k1,Karta
train,train-s1358,fullnews_id_2479665_date_27_5_2004.dat,5,5,यात्री,6,k1,Karta
train,train-s1359,fullnews_id_2479665_date_27_5_2004.dat,6,2,सरकार,24,k1,Karta
train,train-s1359,fullnews_id_2479665_date_27_5_2004.dat,6,6,भारत,9,k5,Apadana
train,train-s1359,fullnews_id_2479665_date_27_5_2004.dat,6,14,संख्या,15,k1,Karta
train,train-s1359,fullnews_id_2479665_date_27_5_2004.dat,6,18,मसले,22,k7,Adhikarana
train,train-s1359,fullnews_id_2479665_date_27_5_2004.dat,6,22,दिखाने,24,k7,Adhikarana
train,train-s1360,fullnews_id_2479665_date_27_5_2004.dat,7,1,NULL,3,k1,Karta
train,train-s1360,fullnews_id_2479665_date_27_5_2004.dat,7,6,और,21,k7,Adhikarana
train,train-s1360,fullnews_id_2479665_date_27_5_2004.dat,7,14,संख्या,15,k1,Karta
train,train-s1360,fullnews_id_2479665_date_27_5_2004.dat,7,15,बढ़ाने,17,k2,Karma
train,train-s1361,fullnews_id_2479665_date_27_5_2004.dat,8,1,कुवैत,3,k1,Karta
train,train-s1361,fullnews_id_2479665_date_27_5_2004.dat,8,3,कहना,4,k1,Karta
train,train-s1361,fullnews_id_2479665_date_27_5_2004.dat,8,5,कि,3,k2,Karma
train,train-s1361,fullnews_id_2479665_date_27_5_2004.dat,8,6,भारत,12,k1,Karta
train,train-s1362,fullnews_id_2479665_date_27_5_2004.dat,9,2,कुवैत,3,k1,Karta
train,train-s1362,fullnews_id_2479665_date_27_5_2004.dat,9,5,कि,3,k2,Karma
train,train-s1362,fullnews_id_2479665_date_27_5_2004.dat,9,10,भारत,14,k5,Apadana
train,train-s1362,fullnews_id_2479665_date_27_5_2004.dat,9,12,उड़ानों,14,k2,Karma
train,train-s1362,fullnews_id_2479665_date_27_5_2004.dat,9,18,भारत,22,k1,Karta
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,2,जानकारों,4,k1,Karta
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,4,मानना,5,k1,Karta
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,6,कि,4,k2,Karma
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,7,भारत,20,k1,Karta
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,10,कदम,20,k2,Karma
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,15,हित,19,k2,Karma
train,train-s1363,fullnews_id_2479665_date_27_5_2004.dat,10,17,ध्यान,19,k7,Adhikarana
train,train-s1364,fullnews_id_2479665_date_27_5_2004.dat,11,12,माह,15,k1,Karta
train,train-s1365,fullnews_id_2479665_date_27_5_2004.dat,12,2,बैठक,5,k7,Adhikarana
train,train-s1365,fullnews_id_2479665_date_27_5_2004.dat,12,14,सचिव,16,k1,Karta
train,train-s1366,fullnews_id_2479665_date_27_5_2004.dat,13,5,और,13,k4,Sampradana
train,train-s1367,fullnews_id_2479665_date_27_5_2004.dat,14,2,नोटिस,13,k2,Karma
train,train-s1367,fullnews_id_2479665_date_27_5_2004.dat,14,10,जनरल,13,k1,Karta
train,train-s1368,fullnews_id_2479665_date_27_5_2004.dat,15,1,इस,9,k7,Adhikarana
train,train-s1368,fullnews_id_2479665_date_27_5_2004.dat,15,7,अधिकारी,9,k1,Karta
train,train-s1368,fullnews_id_2479665_date_27_5_2004.dat,15,14,भारत,21,k1,Karta
train,train-s1368,fullnews_id_2479665_date_27_5_2004.dat,15,16,समझौते,18,k2,Karma
train,train-s1368,fullnews_id_2479665_date_27_5_2004.dat,15,21,अपनाता,9,k2,Karma
train,train-s1369,fullnews_id_2479665_date_27_5_2004.dat,16,2,अधिकारी,5,k1,Karta
train,train-s1369,fullnews_id_2479665_date_27_5_2004.dat,16,6,कि,5,k2,Karma
train,train-s1369,fullnews_id_2479665_date_27_5_2004.dat,16,11,अधिकारियों,17,k7,Adhikarana
train,train-s1369,fullnews_id_2479665_date_27_5_2004.dat,16,15,दिल्ली,17,k7p,Adhikarana
train,train-s1369,fullnews_id_2479665_date_27_5_2004.dat,16,19,बैठक,25,k7,Adhikarana
train,train-s1370,fullnews_id_2479665_date_27_5_2004.dat,17,4,अधिकारी,6,k1,Karta
train,train-s1370,fullnews_id_2479665_date_27_5_2004.dat,17,6,कहना,7,k1,Karta
train,train-s1370,fullnews_id_2479665_date_27_5_2004.dat,17,9,हम,19,k1,Karta
train,train-s1370,fullnews_id_2479665_date_27_5_2004.dat,17,15,कार्यालय,19,k2,Karma
train,train-s1370,fullnews_id_2479665_date_27_5_2004.dat,17,19,बनाए,6,k2,Karma
train,train-s1371,fullnews_id_2479665_date_27_5_2004.dat,18,6,भारत,12,k5,Apadana
train,train-s1371,fullnews_id_2479665_date_27_5_2004.dat,18,10,यात्री,12,k1,Karta
train,train-s1372,fullnews_id_2479665_date_27_5_2004.dat,19,10,सेवा,25,k1,Karta
train,train-s1372,fullnews_id_2479665_date_27_5_2004.dat,19,13,एयरलाइंस,25,k4,Sampradana
train,train-s1372,fullnews_id_2479665_date_27_5_2004.dat,19,17,स्थिति,20,k7,Adhikarana
train,train-s1372,fullnews_id_2479665_date_27_5_2004.dat,19,23,बात,25,k2,Karma
train,train-s1373,fullnews_id_2479665_date_27_5_2004.dat,20,7,लोगों,13,k1,Karta
train,train-s1373,fullnews_id_2479665_date_27_5_2004.dat,20,9,टिकट,11,k2,Karma
train,train-s1373,fullnews_id_2479665_date_27_5_2004.dat,20,11,कराना,13,k2,Karma
train,train-s1374,fullnews_id_2479665_date_27_5_2004.dat,21,1,इस,12,k7,Adhikarana
train,train-s1374,fullnews_id_2479665_date_27_5_2004.dat,21,4,सेवाएं,12,k1,Karta
train,train-s1374,fullnews_id_2479665_date_27_5_2004.dat,21,5,इनसे,12,k5,Apadana
train,train-s1374,fullnews_id_2479665_date_27_5_2004.dat,21,10,फीस,12,k2,Karma
train,train-s1375,fullnews_id_2479665_date_27_5_2004.dat,22,3,कंपनियां,4,k1,Karta
train,train-s1375,fullnews_id_2479665_date_27_5_2004.dat,22,7,कि,4,k2,Karma
train,train-s1375,fullnews_id_2479665_date_27_5_2004.dat,22,8,यात्रियों,19,k7,Adhikarana
train,train-s1375,fullnews_id_2479665_date_27_5_2004.dat,22,11,सूचना,13,k2,Karma
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,3,अधिकारियों,5,k4,Sampradana
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,7,कि,5,k2,Karma
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,8,फ्लाइट,10,k1,Karta
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,16,इंतजाम,17,k2,Karma
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,21,उन्होंने,22,k1,Karta
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,26,कुछ,27,k1,Karta
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,29,तो,22,k2,Karma
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,30,एयरलाइंस,37,k1,Karta
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,31,यात्रियों,37,k4,Sampradana
train,train-s1376,fullnews_id_2479665_date_27_5_2004.dat,23,35,सूचना,37,k2,Karma
train,train-s1377,fullnews_id_2479665_date_27_5_2004.dat,24,4,कुवैत,20,k1,Karta
train,train-s1377,fullnews_id_2479665_date_27_5_2004.dat,24,16,संख्या,17,k2,Karma
train,train-s1378,fullnews_id_2479665_date_27_5_2004.dat,25,5,संख्या,9,k2,Karma
train,train-s1379,fullnews_id_2479665_date_27_5_2004.dat,26,3,सरकार,9,k1,Karta
train,train-s1379,fullnews_id_2479665_date_27_5_2004.dat,26,5,ऐसा,6,k2,Karma
train,train-s1380,fullnews_id_2479665_date_27_5_2004.dat,27,3,एयरवेज,9,k4,Sampradana
train,train-s1380,fullnews_id_2479665_date_27_5_2004.dat,27,5,ऐसा,6,k2,Karma
train,train-s1380,fullnews_id_2479665_date_27_5_2004.dat,27,19,व्यापार,22,k7,Adhikarana
train,train-s1381,fullnews_id_2479665_date_27_5_2004.dat,28,1,कारण,3,k1,Karta
train,train-s1381,fullnews_id_2479665_date_27_5_2004.dat,28,12,१३,21,k7,Adhikarana
train,train-s1381,fullnews_id_2479665_date_27_5_2004.dat,28,16,फ्लाइट,21,k1,Karta
train,train-s1381,fullnews_id_2479665_date_27_5_2004.dat,28,19,रास्ते,21,k7p,Adhikarana
train,train-s1382,fullnews_id_2479665_date_27_5_2004.dat,29,3,लोग,9,k1,Karta
train,train-s1382,fullnews_id_2479665_date_27_5_2004.dat,29,5,फ्लाइटों,7,k7p,Adhikarana
train,train-s1382,fullnews_id_2479665_date_27_5_2004.dat,29,7,जाना,9,k2,Karma
train,train-s1383,fullnews_id_2479665_date_27_5_2004.dat,31,13,उड़ान,14,k1,Karta
train,train-s1383,fullnews_id_2479665_date_27_5_2004.dat,31,21,उड़ाने,22,k1,Karta
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,10,कुमार,42,k1,Karta
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,12,देश,18,k7p,Adhikarana
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,17,पावर,18,k2,Karma
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,20,क्षेत्र,22,k7,Adhikarana
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,24,अनुसंधान,27,k2,Karma
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,30,कंप्यूटरों,35,k2,Karma
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,33,तकनीक,35,k3,Karana
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,37,कंप्यूटर,38,k2,Karma
train,train-s1384,fullnews_id_2479668_date_27_5_2004.dat,1,40,गौरव,42,k2,Karma
train,train-s1385,fullnews_id_2479668_date_27_5_2004.dat,2,6,स्पीड,11,k1,Karta
train,train-s1386,fullnews_id_2479668_date_27_5_2004.dat,3,7,युवा,24,k1,Karta
train,train-s1386,fullnews_id_2479668_date_27_5_2004.dat,3,10,स्पीड,21,k1,Karta
train,train-s1386,fullnews_id_2479668_date_27_5_2004.dat,3,13,कंप्यूटरों,15,k2,Karma
train,train-s1387,fullnews_id_2479668_date_27_5_2004.dat,4,4,प्रबंधकों,17,k1,Karta
train,train-s1387,fullnews_id_2479668_date_27_5_2004.dat,4,10,अनुसंधान,17,k7,Adhikarana
train,train-s1387,fullnews_id_2479668_date_27_5_2004.dat,4,15,प्रशासन,17,k4,Sampradana
train,train-s1387,fullnews_id_2479668_date_27_5_2004.dat,4,19,कलेक्टर,25,k1,Karta
train,train-s1388,fullnews_id_2479668_date_27_5_2004.dat,5,1,विशेषज्ञों,11,k1,Karta
train,train-s1388,fullnews_id_2479668_date_27_5_2004.dat,5,7,प्रयोग,11,k7,Adhikarana
train,train-s1388,fullnews_id_2479668_date_27_5_2004.dat,5,9,आश्चर्य,11,k2,Karma
train,train-s1389,fullnews_id_2479668_date_27_5_2004.dat,6,1,विपिन,5,k1,Karta
train,train-s1389,fullnews_id_2479668_date_27_5_2004.dat,6,6,जिसने,13,k1,Karta
train,train-s1389,fullnews_id_2479668_date_27_5_2004.dat,6,8,कंप्यूटरों,10,k2,Karma
train,train-s1389,fullnews_id_2479668_date_27_5_2004.dat,6,12,कंप्यूटर,13,k2,Karma
train,train-s1390,fullnews_id_2479668_date_27_5_2004.dat,7,4,यादव,23,k1,Karta
train,train-s1390,fullnews_id_2479668_date_27_5_2004.dat,7,9,कारनामे,12,k2,Karma
train,train-s1390,fullnews_id_2479668_date_27_5_2004.dat,7,21,विभाग,23,k4,Sampradana
train,train-s1391,fullnews_id_2479668_date_27_5_2004.dat,8,1,उन्होंने,2,k1,Karta
train,train-s1391,fullnews_id_2479668_date_27_5_2004.dat,8,3,कि,2,k2,Karma
train,train-s1391,fullnews_id_2479668_date_27_5_2004.dat,8,6,कंप्यूटरों,14,k2,Karma
train,train-s1391,fullnews_id_2479668_date_27_5_2004.dat,8,17,पावर,18,k2,Karma
train,train-s1392,fullnews_id_2479668_date_27_5_2004.dat,9,10,कुमार,13,k1,Karta
train,train-s1392,fullnews_id_2479668_date_27_5_2004.dat,9,16,कंप्यूटर,26,k7,Adhikarana
train,train-s1392,fullnews_id_2479668_date_27_5_2004.dat,9,21,सभागार,26,k7p,Adhikarana
train,train-s1392,fullnews_id_2479668_date_27_5_2004.dat,9,23,संवाददाताओं,26,k4,Sampradana
train,train-s1393,fullnews_id_2479668_date_27_5_2004.dat,10,5,और,23,k1,Karta
train,train-s1393,fullnews_id_2479668_date_27_5_2004.dat,10,15,कंप्यूटर,23,k7,Adhikarana
train,train-s1394,fullnews_id_2479668_date_27_5_2004.dat,11,1,उसने,2,k1,Karta
train,train-s1394,fullnews_id_2479668_date_27_5_2004.dat,11,3,कि,2,k2,Karma
train,train-s1394,fullnews_id_2479668_date_27_5_2004.dat,11,7,बाजारों,15,k7p,Adhikarana
train,train-s1394,fullnews_id_2479668_date_27_5_2004.dat,11,13,कंप्यूटर,15,k1,Karta
train,train-s1394,fullnews_id_2479668_date_27_5_2004.dat,11,18,कीमत,23,k1,Karta
train,train-s1395,fullnews_id_2479668_date_27_5_2004.dat,12,2,उसके,5,k1,Karta
train,train-s1395,fullnews_id_2479668_date_27_5_2004.dat,12,9,लागत,14,k1,Karta
train,train-s1396,fullnews_id_2479668_date_27_5_2004.dat,13,1,विपिन,3,k1,Karta
train,train-s1396,fullnews_id_2479668_date_27_5_2004.dat,13,4,कि,3,k2,Karma
train,train-s1396,fullnews_id_2479668_date_27_5_2004.dat,13,10,जिस,18,k7,Adhikarana
train,train-s1396,fullnews_id_2479668_date_27_5_2004.dat,13,17,एकाधिकार,18,k1,Karta
